"Source";"Target";"Label";"Type"
"127";"441";"AS Roma";"Undirected"
"127";"464";"AS Roma";"Undirected"
"373";"441";"AS Roma";"Undirected"
"373";"464";"AS Roma";"Undirected"
"441";"464";"AS Roma";"Undirected"
"99";"434";"Eintracht Braunschweig";"Undirected"
"100";"722";"TSG 1899 Hoffenheim";"Undirected"
"102";"513";"Bayer 04 Leverkusen";"Undirected"
"102";"625";"Bayer 04 Leverkusen";"Undirected"
"513";"625";"Bayer 04 Leverkusen";"Undirected"
"105";"344";"SC Freiburg";"Undirected"
"105";"680";"SC Freiburg";"Undirected"
"105";"681";"SC Freiburg";"Undirected"
"344";"680";"SC Freiburg";"Undirected"
"344";"681";"SC Freiburg";"Undirected"
"680";"681";"SC Freiburg";"Undirected"
"106";"112";"HNK Hajduk Split";"Undirected"
"107";"401";"Stoke City FC";"Undirected"
"107";"557";"Stoke City FC";"Undirected"
"107";"724";"Stoke City FC";"Undirected"
"401";"557";"Stoke City FC";"Undirected"
"401";"724";"Stoke City FC";"Undirected"
"557";"724";"Stoke City FC";"Undirected"
"114";"158";"FC Schalke 04";"Undirected"
"114";"331";"FC Schalke 04";"Undirected"
"114";"334";"FC Schalke 04";"Undirected"
"114";"351";"FC Schalke 04";"Undirected"
"114";"496";"FC Schalke 04";"Undirected"
"114";"529";"FC Schalke 04";"Undirected"
"158";"331";"FC Schalke 04";"Undirected"
"158";"334";"FC Schalke 04";"Undirected"
"158";"351";"FC Schalke 04";"Undirected"
"158";"496";"FC Schalke 04";"Undirected"
"158";"529";"FC Schalke 04";"Undirected"
"331";"334";"FC Schalke 04";"Undirected"
"331";"351";"FC Schalke 04";"Undirected"
"331";"496";"FC Schalke 04";"Undirected"
"331";"529";"FC Schalke 04";"Undirected"
"334";"351";"FC Schalke 04";"Undirected"
"334";"496";"FC Schalke 04";"Undirected"
"334";"529";"FC Schalke 04";"Undirected"
"351";"496";"FC Schalke 04";"Undirected"
"351";"529";"FC Schalke 04";"Undirected"
"496";"529";"FC Schalke 04";"Undirected"
"119";"135";"Atletico Mineiro";"Undirected"
"126";"231";"Shakhtar Donetsk";"Undirected"
"126";"235";"Shakhtar Donetsk";"Undirected"
"231";"235";"Shakhtar Donetsk";"Undirected"
"133";"720";"Toronto FC";"Undirected"
"136";"696";"Botafogo FR";"Undirected"
"139";"222";"FSV Mainz 05";"Undirected"
"139";"483";"FSV Mainz 05";"Undirected"
"139";"622";"FSV Mainz 05";"Undirected"
"139";"637";"FSV Mainz 05";"Undirected"
"222";"483";"FSV Mainz 05";"Undirected"
"222";"622";"FSV Mainz 05";"Undirected"
"222";"637";"FSV Mainz 05";"Undirected"
"483";"622";"FSV Mainz 05";"Undirected"
"483";"637";"FSV Mainz 05";"Undirected"
"622";"637";"FSV Mainz 05";"Undirected"
"141";"535";"Fenerbahce SK";"Undirected"
"141";"553";"Fenerbahce SK";"Undirected"
"141";"580";"Fenerbahce SK";"Undirected"
"141";"581";"Fenerbahce SK";"Undirected"
"535";"553";"Fenerbahce SK";"Undirected"
"535";"580";"Fenerbahce SK";"Undirected"
"535";"581";"Fenerbahce SK";"Undirected"
"553";"580";"Fenerbahce SK";"Undirected"
"553";"581";"Fenerbahce SK";"Undirected"
"580";"581";"Fenerbahce SK";"Undirected"
"145";"355";"Stade Rennais FC";"Undirected"
"146";"186";"Sevilla FC";"Undirected"
"146";"237";"Sevilla FC";"Undirected"
"146";"587";"Sevilla FC";"Undirected"
"186";"237";"Sevilla FC";"Undirected"
"186";"587";"Sevilla FC";"Undirected"
"237";"587";"Sevilla FC";"Undirected"
"150";"368";"Konyaspor";"Undirected"
"151";"640";"Queens Park Rangers FC";"Undirected"
"153";"577";"Besiktas JK";"Undirected"
"153";"723";"Besiktas JK";"Undirected"
"577";"723";"Besiktas JK";"Undirected"
"156";"306";"Olympique Marseille";"Undirected"
"156";"356";"Olympique Marseille";"Undirected"
"306";"356";"Olympique Marseille";"Undirected"
"159";"160";"Coton Sport FC";"Undirected"
"165";"179";"CSD Colo-Colo";"Undirected"
"166";"190";"Cagliari Calcio";"Undirected"
"167";"178";"Juventus FC";"Undirected"
"167";"304";"Juventus FC";"Undirected"
"167";"358";"Juventus FC";"Undirected"
"167";"443";"Juventus FC";"Undirected"
"167";"444";"Juventus FC";"Undirected"
"167";"445";"Juventus FC";"Undirected"
"167";"447";"Juventus FC";"Undirected"
"167";"449";"Juventus FC";"Undirected"
"167";"450";"Juventus FC";"Undirected"
"167";"679";"Juventus FC";"Undirected"
"167";"704";"Juventus FC";"Undirected"
"178";"304";"Juventus FC";"Undirected"
"178";"358";"Juventus FC";"Undirected"
"178";"443";"Juventus FC";"Undirected"
"178";"444";"Juventus FC";"Undirected"
"178";"445";"Juventus FC";"Undirected"
"178";"447";"Juventus FC";"Undirected"
"178";"449";"Juventus FC";"Undirected"
"178";"450";"Juventus FC";"Undirected"
"178";"679";"Juventus FC";"Undirected"
"178";"704";"Juventus FC";"Undirected"
"304";"358";"Juventus FC";"Undirected"
"304";"443";"Juventus FC";"Undirected"
"304";"444";"Juventus FC";"Undirected"
"304";"445";"Juventus FC";"Undirected"
"304";"447";"Juventus FC";"Undirected"
"304";"449";"Juventus FC";"Undirected"
"304";"450";"Juventus FC";"Undirected"
"304";"679";"Juventus FC";"Undirected"
"304";"704";"Juventus FC";"Undirected"
"358";"443";"Juventus FC";"Undirected"
"358";"444";"Juventus FC";"Undirected"
"358";"445";"Juventus FC";"Undirected"
"358";"447";"Juventus FC";"Undirected"
"358";"449";"Juventus FC";"Undirected"
"358";"450";"Juventus FC";"Undirected"
"358";"679";"Juventus FC";"Undirected"
"358";"704";"Juventus FC";"Undirected"
"443";"444";"Juventus FC";"Undirected"
"443";"445";"Juventus FC";"Undirected"
"443";"447";"Juventus FC";"Undirected"
"443";"449";"Juventus FC";"Undirected"
"443";"450";"Juventus FC";"Undirected"
"443";"679";"Juventus FC";"Undirected"
"443";"704";"Juventus FC";"Undirected"
"444";"445";"Juventus FC";"Undirected"
"444";"447";"Juventus FC";"Undirected"
"444";"449";"Juventus FC";"Undirected"
"444";"450";"Juventus FC";"Undirected"
"444";"679";"Juventus FC";"Undirected"
"444";"704";"Juventus FC";"Undirected"
"445";"447";"Juventus FC";"Undirected"
"445";"449";"Juventus FC";"Undirected"
"445";"450";"Juventus FC";"Undirected"
"445";"679";"Juventus FC";"Undirected"
"445";"704";"Juventus FC";"Undirected"
"447";"449";"Juventus FC";"Undirected"
"447";"450";"Juventus FC";"Undirected"
"447";"679";"Juventus FC";"Undirected"
"447";"704";"Juventus FC";"Undirected"
"449";"450";"Juventus FC";"Undirected"
"449";"679";"Juventus FC";"Undirected"
"449";"704";"Juventus FC";"Undirected"
"450";"679";"Juventus FC";"Undirected"
"450";"704";"Juventus FC";"Undirected"
"679";"704";"Juventus FC";"Undirected"
"170";"396";"Wigan Athletic FC";"Undirected"
"170";"405";"Wigan Athletic FC";"Undirected"
"396";"405";"Wigan Athletic FC";"Undirected"
"171";"629";"Cardiff City FC";"Undirected"
"175";"181";"Club Universidad de Chile";"Undirected"
"176";"473";"FC Basel";"Undirected"
"176";"477";"FC Basel";"Undirected"
"176";"668";"FC Basel";"Undirected"
"176";"675";"FC Basel";"Undirected"
"176";"688";"FC Basel";"Undirected"
"473";"477";"FC Basel";"Undirected"
"473";"668";"FC Basel";"Undirected"
"473";"675";"FC Basel";"Undirected"
"473";"688";"FC Basel";"Undirected"
"477";"668";"FC Basel";"Undirected"
"477";"675";"FC Basel";"Undirected"
"477";"688";"FC Basel";"Undirected"
"668";"675";"FC Basel";"Undirected"
"668";"688";"FC Basel";"Undirected"
"675";"688";"FC Basel";"Undirected"
"180";"195";"Atalanta Bergamo";"Undirected"
"182";"300";"Real Sociedad";"Undirected"
"182";"677";"Real Sociedad";"Undirected"
"300";"677";"Real Sociedad";"Undirected"
"185";"196";"CA River Plate";"Undirected"
"185";"205";"CA River Plate";"Undirected"
"196";"205";"CA River Plate";"Undirected"
"191";"233";"ACF Fiorentina";"Undirected"
"191";"442";"ACF Fiorentina";"Undirected"
"233";"442";"ACF Fiorentina";"Undirected"
"192";"481";"Toulouse FC";"Undirected"
"192";"482";"Toulouse FC";"Undirected"
"481";"482";"Toulouse FC";"Undirected"
"193";"734";"Hertha BSC";"Undirected"
"201";"347";"AC Milan";"Undirected"
"201";"353";"AC Milan";"Undirected"
"201";"437";"AC Milan";"Undirected"
"201";"446";"AC Milan";"Undirected"
"201";"458";"AC Milan";"Undirected"
"201";"486";"AC Milan";"Undirected"
"201";"538";"AC Milan";"Undirected"
"347";"353";"AC Milan";"Undirected"
"347";"437";"AC Milan";"Undirected"
"347";"446";"AC Milan";"Undirected"
"347";"458";"AC Milan";"Undirected"
"347";"486";"AC Milan";"Undirected"
"347";"538";"AC Milan";"Undirected"
"353";"437";"AC Milan";"Undirected"
"353";"446";"AC Milan";"Undirected"
"353";"458";"AC Milan";"Undirected"
"353";"486";"AC Milan";"Undirected"
"353";"538";"AC Milan";"Undirected"
"437";"446";"AC Milan";"Undirected"
"437";"458";"AC Milan";"Undirected"
"437";"486";"AC Milan";"Undirected"
"437";"538";"AC Milan";"Undirected"
"446";"458";"AC Milan";"Undirected"
"446";"486";"AC Milan";"Undirected"
"446";"538";"AC Milan";"Undirected"
"458";"486";"AC Milan";"Undirected"
"458";"538";"AC Milan";"Undirected"
"486";"538";"AC Milan";"Undirected"
"204";"211";"PSV Eindhoven";"Undirected"
"204";"534";"PSV Eindhoven";"Undirected"
"204";"551";"PSV Eindhoven";"Undirected"
"211";"534";"PSV Eindhoven";"Undirected"
"211";"551";"PSV Eindhoven";"Undirected"
"534";"551";"PSV Eindhoven";"Undirected"
"207";"259";"Independiente Santa Fe";"Undirected"
"208";"364";"Kuban Krasnodar";"Undirected"
"209";"377";"Olympiacos Piraeus FC";"Undirected"
"209";"383";"Olympiacos Piraeus FC";"Undirected"
"209";"387";"Olympiacos Piraeus FC";"Undirected"
"209";"389";"Olympiacos Piraeus FC";"Undirected"
"377";"383";"Olympiacos Piraeus FC";"Undirected"
"377";"387";"Olympiacos Piraeus FC";"Undirected"
"377";"389";"Olympiacos Piraeus FC";"Undirected"
"383";"387";"Olympiacos Piraeus FC";"Undirected"
"383";"389";"Olympiacos Piraeus FC";"Undirected"
"387";"389";"Olympiacos Piraeus FC";"Undirected"
"215";"229";"Columbus Crew";"Undirected"
"216";"225";"CS Herediano";"Undirected"
"216";"226";"CS Herediano";"Undirected"
"225";"226";"CS Herediano";"Undirected"
"217";"223";"Deportivo Saprissa";"Undirected"
"217";"230";"Deportivo Saprissa";"Undirected"
"223";"230";"Deportivo Saprissa";"Undirected"
"218";"718";"Rosenborg BK";"Undirected"
"219";"224";"LD Alajuelense";"Undirected"
"219";"393";"LD Alajuelense";"Undirected"
"224";"393";"LD Alajuelense";"Undirected"
"227";"379";"Levante UD";"Undirected"
"236";"404";"Hull City FC";"Undirected"
"240";"277";"Southampton FC";"Undirected"
"240";"292";"Southampton FC";"Undirected"
"240";"299";"Southampton FC";"Undirected"
"240";"492";"Southampton FC";"Undirected"
"240";"649";"Southampton FC";"Undirected"
"240";"711";"Southampton FC";"Undirected"
"277";"292";"Southampton FC";"Undirected"
"277";"299";"Southampton FC";"Undirected"
"277";"492";"Southampton FC";"Undirected"
"277";"649";"Southampton FC";"Undirected"
"277";"711";"Southampton FC";"Undirected"
"292";"299";"Southampton FC";"Undirected"
"292";"492";"Southampton FC";"Undirected"
"292";"649";"Southampton FC";"Undirected"
"292";"711";"Southampton FC";"Undirected"
"299";"492";"Southampton FC";"Undirected"
"299";"649";"Southampton FC";"Undirected"
"299";"711";"Southampton FC";"Undirected"
"492";"649";"Southampton FC";"Undirected"
"492";"711";"Southampton FC";"Undirected"
"649";"711";"Southampton FC";"Undirected"
"241";"243";"FC Dynamo Kyiv";"Undirected"
"241";"531";"FC Dynamo Kyiv";"Undirected"
"241";"585";"FC Dynamo Kyiv";"Undirected"
"243";"531";"FC Dynamo Kyiv";"Undirected"
"243";"585";"FC Dynamo Kyiv";"Undirected"
"531";"585";"FC Dynamo Kyiv";"Undirected"
"242";"604";"FC Lokomotiv Moscow";"Undirected"
"245";"246";"Panathinaikos FC";"Undirected"
"245";"390";"Panathinaikos FC";"Undirected"
"246";"390";"Panathinaikos FC";"Undirected"
"249";"371";"Genoa CFC";"Undirected"
"249";"459";"Genoa CFC";"Undirected"
"371";"459";"Genoa CFC";"Undirected"
"254";"263";"CF Pachuca";"Undirected"
"256";"257";"Club Tijuana";"Undirected"
"258";"706";"CA Monarcas Morelia";"Undirected"
"264";"509";"Cruz Azul FC";"Undirected"
"264";"520";"Cruz Azul FC";"Undirected"
"509";"520";"Cruz Azul FC";"Undirected"
"265";"602";"FC Dynamo Moscow";"Undirected"
"265";"610";"FC Dynamo Moscow";"Undirected"
"265";"612";"FC Dynamo Moscow";"Undirected"
"265";"614";"FC Dynamo Moscow";"Undirected"
"265";"615";"FC Dynamo Moscow";"Undirected"
"265";"617";"FC Dynamo Moscow";"Undirected"
"602";"610";"FC Dynamo Moscow";"Undirected"
"602";"612";"FC Dynamo Moscow";"Undirected"
"602";"614";"FC Dynamo Moscow";"Undirected"
"602";"615";"FC Dynamo Moscow";"Undirected"
"602";"617";"FC Dynamo Moscow";"Undirected"
"610";"612";"FC Dynamo Moscow";"Undirected"
"610";"614";"FC Dynamo Moscow";"Undirected"
"610";"615";"FC Dynamo Moscow";"Undirected"
"610";"617";"FC Dynamo Moscow";"Undirected"
"612";"614";"FC Dynamo Moscow";"Undirected"
"612";"615";"FC Dynamo Moscow";"Undirected"
"612";"617";"FC Dynamo Moscow";"Undirected"
"614";"615";"FC Dynamo Moscow";"Undirected"
"614";"617";"FC Dynamo Moscow";"Undirected"
"615";"617";"FC Dynamo Moscow";"Undirected"
"266";"268";"CS Emelec";"Undirected"
"266";"270";"CS Emelec";"Undirected"
"268";"270";"CS Emelec";"Undirected"
"269";"271";"Barcelona SC";"Undirected"
"269";"273";"Barcelona SC";"Undirected"
"271";"273";"Barcelona SC";"Undirected"
"275";"350";"Vitesse Arnheim";"Undirected"
"289";"699";"West Bromwich Albion FC";"Undirected"
"291";"372";"Celtic FC";"Undirected"
"291";"407";"Celtic FC";"Undirected"
"291";"565";"Celtic FC";"Undirected"
"372";"407";"Celtic FC";"Undirected"
"372";"565";"Celtic FC";"Undirected"
"407";"565";"Celtic FC";"Undirected"
"303";"308";"Newcastle United FC";"Undirected"
"303";"318";"Newcastle United FC";"Undirected"
"303";"469";"Newcastle United FC";"Undirected"
"303";"541";"Newcastle United FC";"Undirected"
"303";"554";"Newcastle United FC";"Undirected"
"308";"318";"Newcastle United FC";"Undirected"
"308";"469";"Newcastle United FC";"Undirected"
"308";"541";"Newcastle United FC";"Undirected"
"308";"554";"Newcastle United FC";"Undirected"
"318";"469";"Newcastle United FC";"Undirected"
"318";"541";"Newcastle United FC";"Undirected"
"318";"554";"Newcastle United FC";"Undirected"
"469";"541";"Newcastle United FC";"Undirected"
"469";"554";"Newcastle United FC";"Undirected"
"541";"554";"Newcastle United FC";"Undirected"
"316";"466";"AS Saint-Etienne";"Undirected"
"316";"480";"AS Saint-Etienne";"Undirected"
"466";"480";"AS Saint-Etienne";"Undirected"
"340";"463";"Hannover 96";"Undirected"
"340";"503";"Hannover 96";"Undirected"
"463";"503";"Hannover 96";"Undirected"
"342";"673";"Borussia Moenchengladbach";"Undirected"
"346";"600";"FC Rubin Kazan";"Undirected"
"346";"609";"FC Rubin Kazan";"Undirected"
"600";"609";"FC Rubin Kazan";"Undirected"
"349";"438";"Parma FC";"Undirected"
"349";"451";"Parma FC";"Undirected"
"349";"452";"Parma FC";"Undirected"
"349";"705";"Parma FC";"Undirected"
"438";"451";"Parma FC";"Undirected"
"438";"452";"Parma FC";"Undirected"
"438";"705";"Parma FC";"Undirected"
"451";"452";"Parma FC";"Undirected"
"451";"705";"Parma FC";"Undirected"
"452";"705";"Parma FC";"Undirected"
"357";"574";"Middlesbrough FC";"Undirected"
"369";"375";"Fulham FC";"Undirected"
"369";"415";"Fulham FC";"Undirected"
"375";"415";"Fulham FC";"Undirected"
"370";"374";"PAOK FC";"Undirected"
"370";"382";"PAOK FC";"Undirected"
"370";"386";"PAOK FC";"Undirected"
"374";"382";"PAOK FC";"Undirected"
"374";"386";"PAOK FC";"Undirected"
"382";"386";"PAOK FC";"Undirected"
"376";"385";"Bologna FC";"Undirected"
"376";"703";"Bologna FC";"Undirected"
"385";"703";"Bologna FC";"Undirected"
"388";"455";"Torino FC";"Undirected"
"388";"456";"Torino FC";"Undirected"
"388";"457";"Torino FC";"Undirected"
"455";"456";"Torino FC";"Undirected"
"455";"457";"Torino FC";"Undirected"
"456";"457";"Torino FC";"Undirected"
"391";"398";"Real Espana";"Undirected"
"391";"411";"Real Espana";"Undirected"
"391";"413";"Real Espana";"Undirected"
"398";"411";"Real Espana";"Undirected"
"398";"413";"Real Espana";"Undirected"
"411";"413";"Real Espana";"Undirected"
"397";"399";"CD Motagua";"Undirected"
"402";"408";"CD Olimpia";"Undirected"
"402";"409";"CD Olimpia";"Undirected"
"402";"412";"CD Olimpia";"Undirected"
"408";"409";"CD Olimpia";"Undirected"
"408";"412";"CD Olimpia";"Undirected"
"409";"412";"CD Olimpia";"Undirected"
"403";"714";"San Jose Earthquakes";"Undirected"
"406";"729";"Houston Dynamo";"Undirected"
"420";"423";"Esteghlal Tehran FC";"Undirected"
"420";"424";"Esteghlal Tehran FC";"Undirected"
"420";"429";"Esteghlal Tehran FC";"Undirected"
"423";"424";"Esteghlal Tehran FC";"Undirected"
"423";"429";"Esteghlal Tehran FC";"Undirected"
"424";"429";"Esteghlal Tehran FC";"Undirected"
"422";"430";"Perspolis FC";"Undirected"
"422";"431";"Perspolis FC";"Undirected"
"422";"435";"Perspolis FC";"Undirected"
"430";"431";"Perspolis FC";"Undirected"
"430";"435";"Perspolis FC";"Undirected"
"431";"435";"Perspolis FC";"Undirected"
"426";"427";"Sepahan FC";"Undirected"
"461";"539";"Swansea City AFC";"Undirected"
"461";"542";"Swansea City AFC";"Undirected"
"539";"542";"Swansea City AFC";"Undirected"
"468";"471";"Trabzonspor";"Undirected"
"474";"564";"Caykur Rizespor";"Undirected"
"475";"674";"Eintracht Frankfurt";"Undirected"
"484";"505";"Cerezo Osaka";"Undirected"
"484";"694";"Cerezo Osaka";"Undirected"
"505";"694";"Cerezo Osaka";"Undirected"
"489";"502";"FC Tokyo";"Undirected"
"491";"498";"Gamba Osaka";"Undirected"
"495";"497";"1. FC Nuernberg";"Undirected"
"495";"669";"1. FC Nuernberg";"Undirected"
"495";"733";"1. FC Nuernberg";"Undirected"
"497";"669";"1. FC Nuernberg";"Undirected"
"497";"733";"1. FC Nuernberg";"Undirected"
"669";"733";"1. FC Nuernberg";"Undirected"
"501";"641";"Sanfrecce Hiroshima";"Undirected"
"506";"516";"Tigres UANL";"Undirected"
"510";"526";"Villarreal CF";"Undirected"
"511";"512";"Club America";"Undirected"
"511";"515";"Club America";"Undirected"
"511";"519";"Club America";"Undirected"
"512";"515";"Club America";"Undirected"
"512";"519";"Club America";"Undirected"
"515";"519";"Club America";"Undirected"
"514";"517";"Club Leon";"Undirected"
"514";"523";"Club Leon";"Undirected"
"517";"523";"Club Leon";"Undirected"
"518";"693";"RCD Espanyol";"Undirected"
"521";"524";"Deportivo Toluca FC";"Undirected"
"521";"527";"Deportivo Toluca FC";"Undirected"
"524";"527";"Deportivo Toluca FC";"Undirected"
"536";"545";"Feyenoord Rotterdam";"Undirected"
"536";"547";"Feyenoord Rotterdam";"Undirected"
"536";"549";"Feyenoord Rotterdam";"Undirected"
"536";"550";"Feyenoord Rotterdam";"Undirected"
"545";"547";"Feyenoord Rotterdam";"Undirected"
"545";"549";"Feyenoord Rotterdam";"Undirected"
"545";"550";"Feyenoord Rotterdam";"Undirected"
"547";"549";"Feyenoord Rotterdam";"Undirected"
"547";"550";"Feyenoord Rotterdam";"Undirected"
"549";"550";"Feyenoord Rotterdam";"Undirected"
"537";"730";"Aston Villa FC";"Undirected"
"540";"623";"FC Augsburg";"Undirected"
"540";"632";"FC Augsburg";"Undirected"
"623";"632";"FC Augsburg";"Undirected"
"543";"546";"AFC Ajax";"Undirected"
"543";"548";"AFC Ajax";"Undirected"
"546";"548";"AFC Ajax";"Undirected"
"544";"559";"Norwich City FC";"Undirected"
"558";"601";"CSKA Moscow";"Undirected"
"558";"606";"CSKA Moscow";"Undirected"
"558";"608";"CSKA Moscow";"Undirected"
"558";"613";"CSKA Moscow";"Undirected"
"558";"619";"CSKA Moscow";"Undirected"
"601";"606";"CSKA Moscow";"Undirected"
"601";"608";"CSKA Moscow";"Undirected"
"601";"613";"CSKA Moscow";"Undirected"
"601";"619";"CSKA Moscow";"Undirected"
"606";"608";"CSKA Moscow";"Undirected"
"606";"613";"CSKA Moscow";"Undirected"
"606";"619";"CSKA Moscow";"Undirected"
"608";"613";"CSKA Moscow";"Undirected"
"608";"619";"CSKA Moscow";"Undirected"
"613";"619";"CSKA Moscow";"Undirected"
"588";"592";"Sporting Braga";"Undirected"
"588";"597";"Sporting Braga";"Undirected"
"592";"597";"Sporting Braga";"Undirected"
"605";"607";"FC Spartak Moscow";"Undirected"
"628";"636";"Ulsan Hyundai FC";"Undirected"
"628";"642";"Ulsan Hyundai FC";"Undirected"
"636";"642";"Ulsan Hyundai FC";"Undirected"
"630";"716";"Sunderland AFC";"Undirected"
"635";"639";"Kashiwa Reysol";"Undirected"
"672";"690";"Grasshopper Club";"Undirected"
"715";"735";"Seattle Sounders FC";"Undirected"
"721";"731";"Sporting Kansas City";"Undirected"
"726";"728";"Real Salt Lake";"Undirected"
